!Nominal CCD QE for CST Grating Mission Concept, mwb 8 Feb 2012
!CCD is nominal Suzaku XIS BI (bare) CCD QE from Suzaku caldb as of this date
!Filter is 30nm Al + 10nm Al203, per IXO CAT XGS
!Energy(eV), Bare CCD_qe, Filter_Trans., CCD_qe x Filter_Trans
395 0.875749 0.868675 0.760741 
397 0.875619 0.870063 0.761844 
399 0.875458 0.871451 0.762919 
401 0.875295 0.872813 0.763969 
403 0.875152 0.874156 0.765019 
405 0.874996 0.87548 0.766042 
407 0.874837 0.876767 0.767028 
409 0.874707 0.878054 0.76804 
411 0.874585 0.879323 0.769043 
413 0.874452 0.880565 0.770012 
415 0.874353 0.881797 0.771002 
417 0.874283 0.883002 0.771994 
419 0.874198 0.884197 0.772963 
421 0.87416 0.885364 0.77395 
423 0.874184 0.886532 0.774992 
425 0.874213 0.887662 0.776006 
427 0.874254 0.888793 0.777031 
429 0.874334 0.889905 0.778074 
431 0.874436 0.890998 0.779121 
433 0.874532 0.892082 0.780154 
435 0.874681 0.893186 0.781253 
437 0.874885 0.894291 0.782402 
439 0.875087 0.895396 0.783549 
441 0.875285 0.896472 0.784669 
443 0.87548 0.897569 0.785804 
445 0.875672 0.898646 0.786919 
447 0.875861 0.899705 0.788016 
449 0.876066 0.900755 0.789121 
451 0.876291 0.901786 0.790227 
453 0.876516 0.902807 0.791325 
455 0.876741 0.90381 0.792407 
457 0.876977 0.904794 0.793484 
459 0.877219 0.905768 0.794557 
461 0.877459 0.906724 0.795613 
463 0.877701 0.90768 0.796672 
465 0.877949 0.908607 0.797711 
467 0.878197 0.909526 0.798743 
469 0.878442 0.910444 0.799772 
471 0.878701 0.911334 0.80079 
473 0.878976 0.912214 0.801814 
475 0.879251 0.913095 0.80284 
477 0.879524 0.913947 0.803838 
479 0.879794 0.914799 0.804835 
481 0.880063 0.915632 0.805814 
483 0.88033 0.916465 0.806792 
485 0.880598 0.91728 0.807755 
487 0.88089 0.918085 0.808732 
489 0.881199 0.91888 0.809716 
491 0.881506 0.919666 0.810691 
493 0.881811 0.920433 0.811648 
495 0.882113 0.9212 0.812602 
497 0.882414 0.921967 0.813557 
499 0.882713 0.922715 0.814493 
501 0.883008 0.923463 0.815425 
503 0.883302 0.924192 0.816341 
505 0.883592 0.924931 0.817262 
507 0.883881 0.925641 0.818156 
509 0.884163 0.926361 0.819054 
511 0.884426 0.927062 0.819918 
513 0.884674 0.927763 0.820768 
515 0.88492 0.928454 0.821607 
517 0.885164 0.929136 0.822438 
519 0.885406 0.929798 0.823249 
521 0.885644 0.930461 0.824057 
523 0.885881 0.931114 0.824856 
525 0.886117 0.931757 0.825646 
527 0.886352 0.932401 0.826436 
529 0.886589 0.933025 0.82721 
531 0.886824 0.93364 0.827974 
533 0.887058 0.934255 0.828738 
535 0.887289 0.93486 0.829491 
537 0.887519 0.935446 0.830226 
539 0.887748 0.936032 0.830961 
541 0.887974 0.936608 0.831684 
543 0.879132 0.937184 0.823908 
545 0.864421 0.903201 0.780746 
547 0.864849 0.904038 0.781856 
549 0.865273 0.904865 0.782955 
551 0.865693 0.905693 0.784052 
553 0.866109 0.906502 0.78513 
555 0.866521 0.907321 0.786213 
557 0.866929 0.908121 0.787276 
559 0.867334 0.908912 0.78833 
561 0.867738 0.909704 0.789385 
563 0.868145 0.910477 0.790426 
565 0.868551 0.91124 0.791458 
567 0.868954 0.912014 0.792498 
569 0.869354 0.912759 0.793511 
571 0.869781 0.913504 0.794548 
573 0.870239 0.91425 0.795616 
575 0.870696 0.914967 0.796658 
577 0.871148 0.915685 0.797697 
579 0.871599 0.916402 0.798735 
581 0.872053 0.917111 0.799769 
583 0.872508 0.9178 0.800788 
585 0.872959 0.918481 0.801796 
587 0.873406 0.919171 0.802809 
589 0.87385 0.919833 0.803796 
